"symb","open_time","high","low","close","volume","close_time","quote_asset_vol","num_trades","takerbuy_baseasset_vol","takerbuy_quoteasset_vol"
"BTCUSDT","2022-06-05T00:00:00.000000Z",30189.0,29531.420000000002,29919.21,23139.9281,"2022-06-05T23:59:59.999999Z",6.912015281600257E8,604680,11753.51303,3.511506007844381E8
"BTCUSDT","2022-06-06T00:00:00.000000Z",31765.64,29890.23,31373.100000000002,68836.92456,"2022-06-06T23:59:59.999999Z",2.1494998969349375E9,1124745,34225.539130000005,1.0683818279889436E9
"BTCUSDT","2022-06-07T00:00:00.000000Z",31589.600000000002,29218.96,31125.33,110674.51658000001,"2022-06-07T23:59:59.999999Z",3.3473979527305903E9,1743957,54831.53114000001,1.6611474132582464E9
"BTCUSDT","2022-06-08T00:00:00.000000Z",31327.22,29843.88,30204.77,68542.61276,"2022-06-08T23:59:59.999999Z",2.0872704283470392E9,1236327,32668.410050000002,9.951804782745384E8
"BTCUSDT","2022-06-09T00:00:00.000000Z",30700.0,29944.100000000002,30109.93,46291.1865,"2022-06-09T23:59:59.999999Z",1.399839073774508E9,841562,23082.292510000003,6.979486059884633E8
"BTCUSDT","2022-06-10T00:00:00.000000Z",30382.800000000003,28850.0,29091.88,76204.2498,"2022-06-10T23:59:59.999999Z",2.255866294494887E9,1258608,35502.209720000006,1.0508777358447756E9
"BTCUSDT","2022-06-11T00:00:00.000000Z",29440.41,28099.99,28424.7,65901.39895,"2022-06-11T23:59:59.999999Z",1.8920071880756E9,1084163,31848.3308,9.143651178340094E8
"BTCUSDT","2022-06-12T00:00:00.000000Z",28544.96,26560.0,26574.53,92474.598809,"2022-06-12T23:59:59.999999Z",2.551767136329585E9,1451271,43538.78641,1.2013891508900456E9
"BTCUSDT","2022-06-13T00:00:00.000000Z",26895.84,21925.77,22487.41,254611.03496599998,"2022-06-13T23:59:59.999999Z",6.192246037404874E9,3261484,121398.55613299999,2.9539841915180387E9
"BTCUSDT","2022-06-14T00:00:00.000000Z",23362.88,20846.0,22136.41,187201.64671,"2022-06-14T23:59:59.999999Z",4.136108699025428E9,2583151,92764.742864,2.0511077386303782E9
"BTCUSDT","2022-06-15T00:00:00.000000Z",22800.0,20111.62,22583.72,200774.493467,"2022-06-15T23:59:59.999999Z",4.2492764812566967E9,2847831,98340.10221699999,2.0830144391952903E9
"BTCUSDT","2022-06-16T00:00:00.000000Z",22995.73,20232.0,20401.31,99673.59429000001,"2022-06-16T23:59:59.999999Z",2.1300371600626106E9,1690477,48048.86237,1.0273059368191556E9
"BTCUSDT","2022-06-17T00:00:00.000000Z",21365.43,20246.66,20468.81,86694.33663,"2022-06-17T23:59:59.999999Z",1.7965753925507207E9,1352992,43066.94445,8.925841066574168E8
"BTCUSDT","2022-06-18T00:00:00.000000Z",20792.06,17622.0,18970.79,196441.655524,"2022-06-18T23:59:59.999999Z",3.726639821696151E9,2467372,96560.04464899999,1.8335140548893416E9
"BTCUSDT","2022-06-19T00:00:00.000000Z",20815.95,17960.41,20574.0,128320.87595000002,"2022-06-19T23:59:59.999999Z",2.487561781535987E9,1950660,65871.82216000001,1.2779529174081194E9
"BTCUSDT","2022-06-20T00:00:00.000000Z",21090.0,19637.03,20573.89,109028.94154000001,"2022-06-20T23:59:59.999999Z",2.2203963817426524E9,1639448,54047.82476,1.100883996500353E9
"BTCUSDT","2022-06-21T00:00:00.000000Z",21723.0,20348.4,20723.52,104371.0749,"2022-06-21T23:59:59.999999Z",2.198596137343284E9,1515321,52193.335660000004,1.099446297122863E9
"BTCUSDT","2022-06-22T00:00:00.000000Z",20900.0,19770.510000000002,19987.99,92133.97938,"2022-06-22T23:59:59.999999Z",1.8722045892375815E9,1394981,44907.30453,9.127107647302252E8
"BTCUSDT","2022-06-23T00:00:00.000000Z",21233.0,19890.07,21110.13,83127.08716000001,"2022-06-23T23:59:59.999999Z",1.7106948664572446E9,1207858,42716.837210000005,8.792442632830157E8
"BTCUSDT","2022-06-24T00:00:00.000000Z",21558.41,20736.72,21237.69,77430.36622000001,"2022-06-24T23:59:59.999999Z",1.635129191170251E9,1309709,38582.369620000005,8.150271313205568E8
